,cliente_id,recommender,ndcg_score,proporcion_rock
8087,tenggersprong,"top_rating,listeners_1",0.0,0.6666666666666666
8088,tenggersprong,whoosh_based_1,0.16958010263680806,1.0
8089,tenggersprong,surprise_based_1,0.0,0.5
8090,michael_leon,top_listeners_1,0.0,1.0
8091,michael_leon,top_rating_1,0.0,0.3333333333333333
8092,michael_leon,"top_rating,listeners_1",0.0,0.6666666666666666
8093,michael_leon,whoosh_based_1,0.0,0.0
8094,michael_leon,surprise_based_1,0.0,0.5
8095,theNiky,top_listeners_1,0.0,1.0
8096,theNiky,top_rating_1,0.0,0.3333333333333333
8097,theNiky,"top_rating,listeners_1",0.0,0.6666666666666666
8098,theNiky,whoosh_based_1,0.0,0.0
8099,theNiky,surprise_based_1,0.0,0.5
8100,Mario_Ceballos,top_listeners_1,0.0,1.0
8101,Mario_Ceballos,top_rating_1,0.0,0.3333333333333333
8102,Mario_Ceballos,"top_rating,listeners_1",0.0,0.6666666666666666
8103,Mario_Ceballos,whoosh_based_1,0.0,1.0
8104,Mario_Ceballos,surprise_based_1,0.0,0.3333333333333333
8105,CrispyH2O,top_listeners_1,0.0,1.0
8106,CrispyH2O,top_rating_1,0.0,0.3333333333333333
8107,CrispyH2O,"top_rating,listeners_1",0.0,0.6666666666666666
8108,CrispyH2O,whoosh_based_1,0.0,1.0
8109,CrispyH2O,surprise_based_1,0.0,0.5
8110,zero000000000,top_listeners_1,0.0,1.0
8111,zero000000000,top_rating_1,0.0,0.3333333333333333
8112,zero000000000,"top_rating,listeners_1",0.0,0.6666666666666666
8113,zero000000000,whoosh_based_1,0.0,0.16666666666666666
8114,zero000000000,surprise_based_1,0.0,0.5
8115,evayyy777,top_listeners_1,0.0,1.0
8116,evayyy777,top_rating_1,0.0,0.3333333333333333
8117,evayyy777,"top_rating,listeners_1",0.0,0.6666666666666666
8118,evayyy777,whoosh_based_1,0.0,0.0
8119,evayyy777,surprise_based_1,0.0,0.5
8120,MonkeyKingApe,top_listeners_1,0.0,1.0
8121,MonkeyKingApe,top_rating_1,0.0,0.3333333333333333
8122,MonkeyKingApe,"top_rating,listeners_1",0.0,0.6666666666666666
8123,MonkeyKingApe,whoosh_based_1,0.0,0.0
8124,MonkeyKingApe,surprise_based_1,0.0,0.5
8125,b4atrizes,top_listeners_1,0.0,1.0
8126,b4atrizes,top_rating_1,0.0,0.3333333333333333
8127,b4atrizes,"top_rating,listeners_1",0.0,0.6666666666666666
8128,b4atrizes,whoosh_based_1,0.0,0.75
8129,b4atrizes,surprise_based_1,0.0,0.3333333333333333
8130,kindofblue81,top_listeners_1,0.0,1.0
8131,kindofblue81,top_rating_1,0.0,0.3333333333333333
8132,kindofblue81,"top_rating,listeners_1",0.0,0.6666666666666666
8133,kindofblue81,whoosh_based_1,0.0,0.0
8134,kindofblue81,surprise_based_1,0.0,0.5
8135,bioemdm,top_listeners_1,0.0,1.0
8136,bioemdm,top_rating_1,0.0,0.3333333333333333
8137,bioemdm,"top_rating,listeners_1",0.0,0.6666666666666666
8138,bioemdm,whoosh_based_1,0.0,1.0
8139,bioemdm,surprise_based_1,0.0,0.16666666666666666
8140,gagazord,top_listeners_1,0.0,1.0
8141,gagazord,top_rating_1,0.0,0.3333333333333333
8142,gagazord,"top_rating,listeners_1",0.0,0.6666666666666666
8143,gagazord,whoosh_based_1,0.0,1.0
8144,gagazord,surprise_based_1,0.0,0.3333333333333333
8145,chuuz,top_listeners_1,0.0,1.0
8146,chuuz,top_rating_1,0.0,0.3333333333333333
8147,chuuz,"top_rating,listeners_1",0.0,0.6666666666666666
8148,chuuz,whoosh_based_1,0.0,1.0
8149,chuuz,surprise_based_1,0.0,0.6666666666666666
8150,Sin1221,top_listeners_1,0.0,1.0
8151,Sin1221,top_rating_1,0.0,0.3333333333333333
8152,Sin1221,"top_rating,listeners_1",0.0,0.6666666666666666
8153,Sin1221,whoosh_based_1,0.0,0.16666666666666666
8154,Sin1221,surprise_based_1,0.0,0.5
8155,noble-star,top_listeners_1,0.0,1.0
8156,noble-star,top_rating_1,0.0,0.3333333333333333
8157,noble-star,"top_rating,listeners_1",0.0,0.6666666666666666
8158,noble-star,whoosh_based_1,0.0,1.0
8159,noble-star,surprise_based_1,0.0,0.5
8160,UthaSnake,top_listeners_1,0.0,1.0
8161,UthaSnake,top_rating_1,0.0,0.3333333333333333
8162,UthaSnake,"top_rating,listeners_1",0.0,0.6666666666666666
8163,UthaSnake,whoosh_based_1,0.0,0.0
8164,UthaSnake,surprise_based_1,0.0,0.5
8165,domjl17,top_listeners_1,0.0,1.0
8166,domjl17,top_rating_1,0.0,0.3333333333333333
8167,domjl17,"top_rating,listeners_1",0.0,0.6666666666666666
8168,domjl17,whoosh_based_1,0.0,0.0
8169,domjl17,surprise_based_1,0.0,0.5
8170,quinny05,top_listeners_1,0.0,1.0
8171,quinny05,top_rating_1,0.0,0.3333333333333333
8172,quinny05,"top_rating,listeners_1",0.0,0.6666666666666666
8173,quinny05,whoosh_based_1,0.0,0.0
8174,quinny05,surprise_based_1,0.0,0.5
8175,sejaeterno,top_listeners_1,0.0,1.0
8176,sejaeterno,top_rating_1,0.0,0.3333333333333333
8177,sejaeterno,"top_rating,listeners_1",0.0,0.6666666666666666
8178,sejaeterno,whoosh_based_1,0.0,1.0
8179,sejaeterno,surprise_based_1,0.0,0.5
8180,aleh_pete,top_listeners_1,0.0,1.0
8181,aleh_pete,top_rating_1,0.0,0.3333333333333333
8182,aleh_pete,"top_rating,listeners_1",0.0,0.6666666666666666
8183,aleh_pete,whoosh_based_1,0.0,0.0
8184,aleh_pete,surprise_based_1,0.0,0.5
8185,EmoThorn666,top_listeners_1,0.0,1.0
8186,EmoThorn666,top_rating_1,0.0,0.3333333333333333
8187,EmoThorn666,"top_rating,listeners_1",0.0,0.6666666666666666
8188,EmoThorn666,whoosh_based_1,0.0,0.0
8189,EmoThorn666,surprise_based_1,0.0,0.5
8190,cadaver11,top_listeners_1,0.0,1.0
8191,cadaver11,top_rating_1,0.0,0.3333333333333333
8192,cadaver11,"top_rating,listeners_1",0.0,0.6666666666666666
8193,cadaver11,whoosh_based_1,0.0,1.0
8194,cadaver11,surprise_based_1,0.0,0.5
8195,riverrat2459,top_listeners_1,0.0,1.0
8196,riverrat2459,top_rating_1,0.0,0.3333333333333333
8197,riverrat2459,"top_rating,listeners_1",0.0,0.6666666666666666
8198,riverrat2459,whoosh_based_1,0.0,0.0
8199,riverrat2459,surprise_based_1,0.0,0.5
8200,QueenFTW_x,top_listeners_1,0.0,1.0
8201,QueenFTW_x,top_rating_1,0.0,0.3333333333333333
8202,QueenFTW_x,"top_rating,listeners_1",0.0,0.6666666666666666
8203,QueenFTW_x,whoosh_based_1,0.0,0.0
8204,QueenFTW_x,surprise_based_1,0.0,0.5
8205,BellaLuvs1D4evr,top_listeners_1,0.0,1.0
8206,BellaLuvs1D4evr,top_rating_1,0.0,0.3333333333333333
8207,BellaLuvs1D4evr,"top_rating,listeners_1",0.0,0.6666666666666666
8208,BellaLuvs1D4evr,whoosh_based_1,0.0,1.0
8209,BellaLuvs1D4evr,surprise_based_1,0.0,0.5
8210,GarionOrbX,top_listeners_1,0.0,1.0
8211,GarionOrbX,top_rating_1,0.0,0.3333333333333333
8212,GarionOrbX,"top_rating,listeners_1",0.0,0.6666666666666666
8213,GarionOrbX,whoosh_based_1,0.0,0.0
8214,GarionOrbX,surprise_based_1,0.0,0.5
8215,Vascule,top_listeners_1,0.0,1.0
8216,Vascule,top_rating_1,0.0,0.3333333333333333
8217,Vascule,"top_rating,listeners_1",0.0,0.6666666666666666
8218,Vascule,whoosh_based_1,0.0,0.0
8219,Vascule,surprise_based_1,0.0,0.5
8220,dougydarkangel,top_listeners_1,0.0,1.0
8221,dougydarkangel,top_rating_1,0.0,0.3333333333333333
8222,dougydarkangel,"top_rating,listeners_1",0.0,0.6666666666666666
8223,dougydarkangel,whoosh_based_1,0.0,0.0
8224,dougydarkangel,surprise_based_1,0.0,0.5
8225,edupeixoto,top_listeners_1,0.0,1.0
8226,edupeixoto,top_rating_1,0.0,0.3333333333333333
8227,edupeixoto,"top_rating,listeners_1",0.0,0.6666666666666666
8228,edupeixoto,whoosh_based_1,0.0,0.0
8229,edupeixoto,surprise_based_1,0.0,0.5
8230,SonOfThirteen,top_listeners_1,0.0,1.0
8231,SonOfThirteen,top_rating_1,0.0,0.3333333333333333
8232,SonOfThirteen,"top_rating,listeners_1",0.0,0.6666666666666666
8233,SonOfThirteen,whoosh_based_1,0.0,0.16666666666666666
8234,SonOfThirteen,surprise_based_1,0.0,0.6666666666666666
8235,gunshineburn,top_listeners_1,0.0,1.0
8236,gunshineburn,top_rating_1,0.0,0.3333333333333333
8237,gunshineburn,"top_rating,listeners_1",0.0,0.6666666666666666
8238,gunshineburn,whoosh_based_1,0.0,0.0
8239,gunshineburn,surprise_based_1,0.0,0.5
8240,chambertin,top_listeners_1,0.0,1.0
8241,chambertin,top_rating_1,0.0,0.3333333333333333
8242,chambertin,"top_rating,listeners_1",0.0,0.6666666666666666
8243,chambertin,whoosh_based_1,0.0,0.0
8244,chambertin,surprise_based_1,0.0,0.5
8245,AntyM92,top_listeners_1,0.0,1.0
8246,AntyM92,top_rating_1,0.0,0.3333333333333333
8247,AntyM92,"top_rating,listeners_1",0.0,0.6666666666666666
8248,AntyM92,whoosh_based_1,0.0,0.0
8249,AntyM92,surprise_based_1,0.0,0.5
8250,RockWorshipper,top_listeners_1,0.0,1.0
8251,RockWorshipper,top_rating_1,0.0,0.3333333333333333
8252,RockWorshipper,"top_rating,listeners_1",0.0,0.6666666666666666
8253,RockWorshipper,whoosh_based_1,0.0,1.0
8254,RockWorshipper,surprise_based_1,0.0,0.5
8255,AH4OYS,top_listeners_1,0.0,1.0
8256,AH4OYS,top_rating_1,0.0,0.3333333333333333
8257,AH4OYS,"top_rating,listeners_1",0.0,0.6666666666666666
8258,AH4OYS,whoosh_based_1,0.0,1.0
8259,AH4OYS,surprise_based_1,0.0,0.16666666666666666
8260,jessicalynch42,top_listeners_1,0.0,1.0
8261,jessicalynch42,top_rating_1,0.0,0.3333333333333333
8262,jessicalynch42,"top_rating,listeners_1",0.0,0.6666666666666666
8263,jessicalynch42,whoosh_based_1,0.0,0.0
8264,jessicalynch42,surprise_based_1,0.0,0.5
8265,bash_ua,top_listeners_1,0.0,1.0
8266,bash_ua,top_rating_1,0.0,0.3333333333333333
8267,bash_ua,"top_rating,listeners_1",0.0,0.6666666666666666
8268,bash_ua,whoosh_based_1,0.0,0.0
8269,bash_ua,surprise_based_1,0.0,0.5
8270,jamescherry98,top_listeners_1,0.0,1.0
8271,jamescherry98,top_rating_1,0.0,0.3333333333333333
8272,jamescherry98,"top_rating,listeners_1",0.0,0.6666666666666666
8273,jamescherry98,whoosh_based_1,0.0,0.0
8274,jamescherry98,surprise_based_1,0.0,0.5
8275,davidblkx,top_listeners_1,0.0,1.0
8276,davidblkx,top_rating_1,0.0,0.3333333333333333
8277,davidblkx,"top_rating,listeners_1",0.0,0.6666666666666666
8278,davidblkx,whoosh_based_1,0.0,0.0
8279,davidblkx,surprise_based_1,0.0,0.6666666666666666
8280,king_ston,top_listeners_1,0.0,1.0
8281,king_ston,top_rating_1,0.0,0.3333333333333333
8282,king_ston,"top_rating,listeners_1",0.0,0.6666666666666666
8283,king_ston,whoosh_based_1,0.0,0.0
8284,king_ston,surprise_based_1,0.0,0.5
8285,andreilp,top_listeners_1,0.0,1.0
8286,andreilp,top_rating_1,0.0,0.3333333333333333
8287,andreilp,"top_rating,listeners_1",0.0,0.6666666666666666
8288,andreilp,whoosh_based_1,0.0,0.0
8289,andreilp,surprise_based_1,0.0,0.5
8290,proudmary56,top_listeners_1,0.0,1.0
8291,proudmary56,top_rating_1,0.0,0.3333333333333333
8292,proudmary56,"top_rating,listeners_1",0.0,0.6666666666666666
8293,proudmary56,whoosh_based_1,0.0,0.0
8294,proudmary56,surprise_based_1,0.0,0.5
8295,noidedfatman,top_listeners_1,0.0,1.0
8296,noidedfatman,top_rating_1,0.0,0.3333333333333333
8297,noidedfatman,"top_rating,listeners_1",0.0,0.6666666666666666
8298,noidedfatman,whoosh_based_1,0.0,0.0
8299,noidedfatman,surprise_based_1,0.0,0.5
8300,aloismockbarbar,top_listeners_1,0.0,1.0
8301,aloismockbarbar,top_rating_1,0.0,0.3333333333333333
8302,aloismockbarbar,"top_rating,listeners_1",0.0,0.6666666666666666
8303,aloismockbarbar,whoosh_based_1,0.0,0.0
8304,aloismockbarbar,surprise_based_1,0.0,0.6666666666666666
8305,dickhead7,top_listeners_1,0.0,1.0
8306,dickhead7,top_rating_1,0.0,0.3333333333333333
8307,dickhead7,"top_rating,listeners_1",0.0,0.6666666666666666
8308,dickhead7,whoosh_based_1,0.13032376591037062,0.0
8309,dickhead7,surprise_based_1,0.0,0.5
8310,SonicGamer420,top_listeners_1,0.0,1.0
8311,SonicGamer420,top_rating_1,0.0,0.3333333333333333
8312,SonicGamer420,"top_rating,listeners_1",0.0,0.6666666666666666
8313,SonicGamer420,whoosh_based_1,0.0,1.0
8314,SonicGamer420,surprise_based_1,0.0,0.3333333333333333
8315,BrunoFurino,top_listeners_1,0.0,1.0
8316,BrunoFurino,top_rating_1,0.0,0.3333333333333333
8317,BrunoFurino,"top_rating,listeners_1",0.0,0.6666666666666666
8318,BrunoFurino,whoosh_based_1,0.0,0.8333333333333334
8319,BrunoFurino,surprise_based_1,0.0,0.5
8320,ploftkaploft,top_listeners_1,0.0,1.0
8321,ploftkaploft,top_rating_1,0.0,0.3333333333333333
8322,ploftkaploft,"top_rating,listeners_1",0.0,0.6666666666666666
8323,ploftkaploft,whoosh_based_1,0.0,0.0
8324,ploftkaploft,surprise_based_1,0.0,0.6666666666666666
8325,HierSoir,top_listeners_1,0.0,1.0
8326,HierSoir,top_rating_1,0.0,0.3333333333333333
8327,HierSoir,"top_rating,listeners_1",0.0,0.6666666666666666
8328,HierSoir,whoosh_based_1,0.0,0.0
8329,HierSoir,surprise_based_1,0.0,0.5
8330,lioness28213,top_listeners_1,0.0,1.0
8331,lioness28213,top_rating_1,0.0,0.3333333333333333
8332,lioness28213,"top_rating,listeners_1",0.0,0.6666666666666666
8333,lioness28213,whoosh_based_1,0.15130120674940672,0.0
8334,lioness28213,surprise_based_1,0.0,0.5
8335,frankachu_,top_listeners_1,0.0,1.0
8336,frankachu_,top_rating_1,0.0,0.3333333333333333
8337,frankachu_,"top_rating,listeners_1",0.0,0.6666666666666666
8338,frankachu_,whoosh_based_1,0.0,0.16666666666666666
8339,frankachu_,surprise_based_1,0.0,0.3333333333333333
8340,Judester69,top_listeners_1,0.0,1.0
8341,Judester69,top_rating_1,0.0,0.3333333333333333
8342,Judester69,"top_rating,listeners_1",0.0,0.6666666666666666
8343,Judester69,whoosh_based_1,0.0,0.5
8344,Judester69,surprise_based_1,0.0,0.5
8345,cpn_crossfader,top_listeners_1,0.0,1.0
8346,cpn_crossfader,top_rating_1,0.0,0.3333333333333333
8347,cpn_crossfader,"top_rating,listeners_1",0.0,0.6666666666666666
8348,cpn_crossfader,whoosh_based_1,0.0,0.0
8349,cpn_crossfader,surprise_based_1,0.0,0.5
8350,BjornMacMorn,top_listeners_1,0.0,1.0
8351,BjornMacMorn,top_rating_1,0.0,0.3333333333333333
8352,BjornMacMorn,"top_rating,listeners_1",0.0,0.6666666666666666
8353,BjornMacMorn,whoosh_based_1,0.0,0.0
8354,BjornMacMorn,surprise_based_1,0.0,0.5
8355,donkukis,top_listeners_1,0.0,1.0
8356,donkukis,top_rating_1,0.0,0.3333333333333333
8357,donkukis,"top_rating,listeners_1",0.0,0.6666666666666666
8358,donkukis,whoosh_based_1,0.0,1.0
8359,donkukis,surprise_based_1,0.0,0.5
8360,SKATERBLOOD,top_listeners_1,0.0,1.0
8361,SKATERBLOOD,top_rating_1,0.0,0.3333333333333333
8362,SKATERBLOOD,"top_rating,listeners_1",0.0,0.6666666666666666
8363,SKATERBLOOD,whoosh_based_1,0.0,1.0
8364,SKATERBLOOD,surprise_based_1,0.0,0.16666666666666666
8365,thevamp5150,top_listeners_1,0.0,1.0
8366,thevamp5150,top_rating_1,0.0,0.3333333333333333
8367,thevamp5150,"top_rating,listeners_1",0.0,0.6666666666666666
8368,thevamp5150,whoosh_based_1,0.0,0.0
8369,thevamp5150,surprise_based_1,0.0,0.5
8370,AlexMercure,top_listeners_1,0.0,1.0
8371,AlexMercure,top_rating_1,0.0,0.3333333333333333
8372,AlexMercure,"top_rating,listeners_1",0.0,0.6666666666666666
8373,AlexMercure,whoosh_based_1,0.0,0.0
8374,AlexMercure,surprise_based_1,0.0,0.5
8375,Oxygen-Rainbows,top_listeners_1,0.0,1.0
8376,Oxygen-Rainbows,top_rating_1,0.0,0.3333333333333333
8377,Oxygen-Rainbows,"top_rating,listeners_1",0.0,0.6666666666666666
8378,Oxygen-Rainbows,whoosh_based_1,0.0,0.0
8379,Oxygen-Rainbows,surprise_based_1,0.0,0.5
8380,Sphiixius,top_listeners_1,0.0,1.0
8381,Sphiixius,top_rating_1,0.0,0.3333333333333333
8382,Sphiixius,"top_rating,listeners_1",0.0,0.6666666666666666
8383,Sphiixius,whoosh_based_1,0.0,1.0
8384,Sphiixius,surprise_based_1,0.0,0.3333333333333333
8385,JyssiyEatZombie,top_listeners_1,0.0,1.0
8386,JyssiyEatZombie,top_rating_1,0.0,0.3333333333333333
8387,JyssiyEatZombie,"top_rating,listeners_1",0.0,0.6666666666666666
8388,JyssiyEatZombie,whoosh_based_1,0.0,0.0
8389,JyssiyEatZombie,surprise_based_1,0.0,0.5
8390,mezzolyrical,top_listeners_1,0.0,1.0
8391,mezzolyrical,top_rating_1,0.0,0.3333333333333333
8392,mezzolyrical,"top_rating,listeners_1",0.0,0.6666666666666666
8393,mezzolyrical,whoosh_based_1,0.0,0.0
8394,mezzolyrical,surprise_based_1,0.0,0.5
8395,d9ko1q,top_listeners_1,0.0,1.0
8396,d9ko1q,top_rating_1,0.0,0.3333333333333333
8397,d9ko1q,"top_rating,listeners_1",0.0,0.6666666666666666
8398,d9ko1q,whoosh_based_1,0.0,1.0
8399,d9ko1q,surprise_based_1,0.0,0.5
8400,naturefirst,top_listeners_1,0.0,1.0
8401,naturefirst,top_rating_1,0.0,0.3333333333333333
8402,naturefirst,"top_rating,listeners_1",0.0,0.6666666666666666
8403,naturefirst,whoosh_based_1,0.0,0.3333333333333333
8404,naturefirst,surprise_based_1,0.0,0.5
8405,eduardocyrus,top_listeners_1,0.0,1.0
8406,eduardocyrus,top_rating_1,0.0,0.3333333333333333
8407,eduardocyrus,"top_rating,listeners_1",0.0,0.6666666666666666
8408,eduardocyrus,whoosh_based_1,0.0,0.0
8409,eduardocyrus,surprise_based_1,0.0,0.5
8410,ryfarley96,top_listeners_1,0.0,1.0
8411,ryfarley96,top_rating_1,0.0,0.3333333333333333
8412,ryfarley96,"top_rating,listeners_1",0.0,0.6666666666666666
8413,ryfarley96,whoosh_based_1,0.0,0.16666666666666666
8414,ryfarley96,surprise_based_1,0.0,0.3333333333333333
8415,ChaosDevin,top_listeners_1,0.0,1.0
8416,ChaosDevin,top_rating_1,0.0,0.3333333333333333
8417,ChaosDevin,"top_rating,listeners_1",0.0,0.6666666666666666
8418,ChaosDevin,whoosh_based_1,0.0,0.0
8419,ChaosDevin,surprise_based_1,0.0,0.6666666666666666
8420,minoesj,top_listeners_1,0.0,1.0
8421,minoesj,top_rating_1,0.0,0.3333333333333333
8422,minoesj,"top_rating,listeners_1",0.0,0.6666666666666666
8423,minoesj,whoosh_based_1,0.0,1.0
8424,minoesj,surprise_based_1,0.0,0.5
8425,HeyDani_,top_listeners_1,0.0,1.0
8426,HeyDani_,top_rating_1,0.0,0.3333333333333333
8427,HeyDani_,"top_rating,listeners_1",0.0,0.6666666666666666
8428,HeyDani_,whoosh_based_1,0.0,1.0
8429,HeyDani_,surprise_based_1,0.0,0.5
8430,heliocmatos,top_listeners_1,0.0,1.0
8431,heliocmatos,top_rating_1,0.0,0.3333333333333333
8432,heliocmatos,"top_rating,listeners_1",0.0,0.6666666666666666
8433,heliocmatos,whoosh_based_1,0.30260241349881345,0.8333333333333334
8434,heliocmatos,surprise_based_1,0.0,0.3333333333333333
8435,kks82,top_listeners_1,0.0,1.0
8436,kks82,top_rating_1,0.0,0.3333333333333333
8437,kks82,"top_rating,listeners_1",0.0,0.6666666666666666
8438,kks82,whoosh_based_1,0.0,0.0
8439,kks82,surprise_based_1,0.0,0.6666666666666666
8440,lukasz_pulawski,top_listeners_1,0.0,1.0
8441,lukasz_pulawski,top_rating_1,0.0,0.3333333333333333
8442,lukasz_pulawski,"top_rating,listeners_1",0.0,0.6666666666666666
8443,lukasz_pulawski,whoosh_based_1,0.0,1.0
8444,lukasz_pulawski,surprise_based_1,0.0,0.3333333333333333
8445,timalah,top_listeners_1,0.0,1.0
8446,timalah,top_rating_1,0.0,0.3333333333333333
8447,timalah,"top_rating,listeners_1",0.0,0.6666666666666666
8448,timalah,whoosh_based_1,0.0,0.0
8449,timalah,surprise_based_1,0.0,0.5
8450,El_Salvador7,top_listeners_1,0.0,1.0
8451,El_Salvador7,top_rating_1,0.0,0.3333333333333333
8452,El_Salvador7,"top_rating,listeners_1",0.0,0.6666666666666666
8453,El_Salvador7,whoosh_based_1,0.0,1.0
8454,El_Salvador7,surprise_based_1,0.0,0.6666666666666666
8455,taisacavalcante,top_listeners_1,0.0,1.0
8456,taisacavalcante,top_rating_1,0.0,0.3333333333333333
8457,taisacavalcante,"top_rating,listeners_1",0.0,0.6666666666666666
8458,taisacavalcante,whoosh_based_1,0.30260241349881345,1.0
8459,taisacavalcante,surprise_based_1,0.0,0.6666666666666666
8460,topcatalog,top_listeners_1,0.0,1.0
8461,topcatalog,top_rating_1,0.0,0.3333333333333333
8462,topcatalog,"top_rating,listeners_1",0.0,0.6666666666666666
8463,topcatalog,whoosh_based_1,0.0,0.0
8464,topcatalog,surprise_based_1,0.0,0.3333333333333333
8465,septemberboy,top_listeners_1,0.0,1.0
8466,septemberboy,top_rating_1,0.0,0.3333333333333333
8467,septemberboy,"top_rating,listeners_1",0.0,0.6666666666666666
8468,septemberboy,whoosh_based_1,0.0,0.0
8469,septemberboy,surprise_based_1,0.0,0.5
8470,Sathg,top_listeners_1,0.0,1.0
8471,Sathg,top_rating_1,0.0,0.3333333333333333
8472,Sathg,"top_rating,listeners_1",0.0,0.6666666666666666
8473,Sathg,whoosh_based_1,0.19092086617893467,1.0
8474,Sathg,surprise_based_1,0.0,0.3333333333333333
8475,StrayDogInDelhi,top_listeners_1,0.0,1.0
8476,StrayDogInDelhi,top_rating_1,0.0,0.3333333333333333
8477,StrayDogInDelhi,"top_rating,listeners_1",0.0,0.6666666666666666
8478,StrayDogInDelhi,whoosh_based_1,0.0,0.0
8479,StrayDogInDelhi,surprise_based_1,0.0,0.5
8480,songeuna,top_listeners_1,0.0,1.0
8481,songeuna,top_rating_1,0.0,0.3333333333333333
8482,songeuna,"top_rating,listeners_1",0.0,0.6666666666666666
8483,songeuna,whoosh_based_1,0.0,0.0
8484,songeuna,surprise_based_1,0.0,0.5
8485,ehstro_,top_listeners_1,0.0,1.0
8486,ehstro_,top_rating_1,0.0,0.3333333333333333
8487,ehstro_,"top_rating,listeners_1",0.0,0.6666666666666666
8488,ehstro_,whoosh_based_1,0.0,0.0
8489,ehstro_,surprise_based_1,0.0,0.5
8490,anarchyof77,top_listeners_1,0.0,1.0
8491,anarchyof77,top_rating_1,0.0,0.3333333333333333
8492,anarchyof77,"top_rating,listeners_1",0.0,0.6666666666666666
8493,anarchyof77,whoosh_based_1,0.0,0.0
8494,anarchyof77,surprise_based_1,0.0,0.5
8495,karinaskt,top_listeners_1,0.0,1.0
8496,karinaskt,top_rating_1,0.0,0.3333333333333333
8497,karinaskt,"top_rating,listeners_1",0.0,0.6666666666666666
8498,karinaskt,whoosh_based_1,0.0,0.0
8499,karinaskt,surprise_based_1,0.0,0.5
8500,vuh_,top_listeners_1,0.0,1.0
8501,vuh_,top_rating_1,0.0,0.3333333333333333
8502,vuh_,"top_rating,listeners_1",0.0,0.6666666666666666
8503,vuh_,whoosh_based_1,0.0,0.0
8504,vuh_,surprise_based_1,0.0,0.5
8505,JerryZucchini,top_listeners_1,0.0,1.0
8506,JerryZucchini,top_rating_1,0.0,0.3333333333333333
8507,JerryZucchini,"top_rating,listeners_1",0.0,0.6666666666666666
8508,JerryZucchini,whoosh_based_1,0.0,1.0
8509,JerryZucchini,surprise_based_1,0.0,0.6666666666666666
8510,Nerygilmar,top_listeners_1,0.0,1.0
8511,Nerygilmar,top_rating_1,0.0,0.3333333333333333
8512,Nerygilmar,"top_rating,listeners_1",0.0,0.6666666666666666
8513,Nerygilmar,whoosh_based_1,0.0,0.0
8514,Nerygilmar,surprise_based_1,0.0,0.5
8515,RichardC888,top_listeners_1,0.0,1.0
8516,RichardC888,top_rating_1,0.0,0.3333333333333333
8517,RichardC888,"top_rating,listeners_1",0.0,0.6666666666666666
8518,RichardC888,whoosh_based_1,0.0,0.0
8519,RichardC888,surprise_based_1,0.0,0.5
8520,betorfs,top_listeners_1,0.0,1.0
8521,betorfs,top_rating_1,0.0,0.3333333333333333
8522,betorfs,"top_rating,listeners_1",0.0,0.6666666666666666
8523,betorfs,whoosh_based_1,0.0,0.0
8524,betorfs,surprise_based_1,0.0,0.5
8525,Cool_Hand_Jaden,top_listeners_1,0.0,1.0
8526,Cool_Hand_Jaden,top_rating_1,0.0,0.3333333333333333
8527,Cool_Hand_Jaden,"top_rating,listeners_1",0.0,0.6666666666666666
8528,Cool_Hand_Jaden,whoosh_based_1,0.0,0.0
8529,Cool_Hand_Jaden,surprise_based_1,0.0,0.5
8530,blackasrain,top_listeners_1,0.0,1.0
8531,blackasrain,top_rating_1,0.0,0.3333333333333333
8532,blackasrain,"top_rating,listeners_1",0.0,0.6666666666666666
8533,blackasrain,whoosh_based_1,0.0,1.0
8534,blackasrain,surprise_based_1,0.0,0.5
8535,cezar_Alejandro,top_listeners_1,0.0,1.0
8536,cezar_Alejandro,top_rating_1,0.0,0.3333333333333333
8537,cezar_Alejandro,"top_rating,listeners_1",0.0,0.6666666666666666
8538,cezar_Alejandro,whoosh_based_1,0.0,1.0
8539,cezar_Alejandro,surprise_based_1,0.0,0.5
8540,vocaljazz,top_listeners_1,0.0,1.0
8541,vocaljazz,top_rating_1,0.0,0.3333333333333333
8542,vocaljazz,"top_rating,listeners_1",0.0,0.6666666666666666
8543,vocaljazz,whoosh_based_1,0.0,0.0
8544,vocaljazz,surprise_based_1,0.0,0.5
8545,bieljuca,top_listeners_1,0.0,1.0
8546,bieljuca,top_rating_1,0.0,0.3333333333333333
8547,bieljuca,"top_rating,listeners_1",0.0,0.6666666666666666
8548,bieljuca,whoosh_based_1,0.0,0.0
8549,bieljuca,surprise_based_1,0.0,0.5
8550,thekillective,top_listeners_1,0.0,1.0
8551,thekillective,top_rating_1,0.0,0.3333333333333333
8552,thekillective,"top_rating,listeners_1",0.0,0.6666666666666666
8553,thekillective,whoosh_based_1,0.0,1.0
8554,thekillective,surprise_based_1,0.0,0.5
8555,Droomshow,top_listeners_1,0.0,1.0
8556,Droomshow,top_rating_1,0.0,0.3333333333333333
8557,Droomshow,"top_rating,listeners_1",0.0,0.6666666666666666
8558,Droomshow,whoosh_based_1,0.0,1.0
8559,Droomshow,surprise_based_1,0.0,0.5
8560,rOnieAirhead,top_listeners_1,0.0,1.0
8561,rOnieAirhead,top_rating_1,0.0,0.3333333333333333
8562,rOnieAirhead,"top_rating,listeners_1",0.0,0.6666666666666666
8563,rOnieAirhead,whoosh_based_1,0.0,0.8333333333333334
